"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"1754","Shot Chart Detail","0021500316","192","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","7","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-160,193,"1","1"
"1755","Shot Chart Detail","0021500316","201","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","6","35","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-65,26,"1","1"
"1756","Shot Chart Detail","0021500316","203","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","2","6","19","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,46,46,"1","1"
"1757","Shot Chart Detail","0021500316","205","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","5","42","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-230,0,"1","0"
"1758","Shot Chart Detail","0021500316","215","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","4","57","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,22,262,"1","1"
"1759","Shot Chart Detail","0021500316","220","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","4","24","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-1,2,"1","1"
"1760","Shot Chart Detail","0021500316","224","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","3","51","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1761","Shot Chart Detail","0021500316","226","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","3","13","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1762","Shot Chart Detail","0021500316","233","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","2","42","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",11,-70,90,"1","1"
"1763","Shot Chart Detail","0021500316","239","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","1","59","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,6,2,"1","1"
"1764","Shot Chart Detail","0021500316","243","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","1","27","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1765","Shot Chart Detail","0021500316","246","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","0","47","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,240,-16,"1","1"
"1766","Shot Chart Detail","0021500316","249","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","0","5","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,2,-1,"1","0"
"1767","Shot Chart Detail","0021500316","255","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","11","21","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,61,16,"1","0"
"1768","Shot Chart Detail","0021500316","259","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","10","54","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-58,52,"1","1"
"1769","Shot Chart Detail","0021500316","262","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","10","21","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,9,193,"1","1"
"1770","Shot Chart Detail","0021500316","264","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","9","47","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,-1,"1","1"
"1771","Shot Chart Detail","0021500316","267","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","9","5","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,246,-21,"1","0"
"1772","Shot Chart Detail","0021500316","278","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","8","27","Made Shot","Jump Bank Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-235,72,"1","1"
"1773","Shot Chart Detail","0021500316","284","203460","Andre Roberson","1610612760","Oklahoma City Thunder","3","7","56","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1774","Shot Chart Detail","0021500316","291","203460","Andre Roberson","1610612760","Oklahoma City Thunder","3","7","38","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,-1,"1","1"
"1775","Shot Chart Detail","0021500316","299","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","6","56","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1776","Shot Chart Detail","0021500316","302","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","6","33","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,55,57,"1","0"
"1777","Shot Chart Detail","0021500316","306","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","5","54","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,-6,"1","0"
"1778","Shot Chart Detail","0021500316","308","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","5","35","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-120,85,"1","0"
"1779","Shot Chart Detail","0021500316","310","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","5","18","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-129,213,"1","1"
"1780","Shot Chart Detail","0021500316","316","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","4","55","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-97,193,"1","0"
"1781","Shot Chart Detail","0021500316","324","203460","Andre Roberson","1610612760","Oklahoma City Thunder","3","3","40","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,241,-16,"1","0"
"1782","Shot Chart Detail","0021500316","328","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","3","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-137,218,"1","1"
"1783","Shot Chart Detail","0021500316","330","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","3","3","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1784","Shot Chart Detail","0021500316","340","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","2","19","Missed Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,9,2,"1","0"
"1785","Shot Chart Detail","0021500316","341","203460","Andre Roberson","1610612760","Oklahoma City Thunder","3","2","17","Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,10,-1,"1","1"
"1786","Shot Chart Detail","0021500316","345","203460","Andre Roberson","1610612760","Oklahoma City Thunder","3","1","52","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-7,-6,"1","1"
"1787","Shot Chart Detail","0021500316","352","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","1","7","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-130,232,"1","1"
"1788","Shot Chart Detail","0021500316","359","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","0","40","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,9,3,"1","1"
"1789","Shot Chart Detail","0021500316","379","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","11","39","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-142,213,"1","0"
"1790","Shot Chart Detail","0021500316","385","203079","Dion Waiters","1610612760","Oklahoma City Thunder","4","11","15","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,117,242,"1","0"
"1791","Shot Chart Detail","0021500316","392","203460","Andre Roberson","1610612760","Oklahoma City Thunder","4","10","42","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-140,121,"1","0"
"1792","Shot Chart Detail","0021500316","402","203079","Dion Waiters","1610612760","Oklahoma City Thunder","4","10","1","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,3,"1","0"
"1793","Shot Chart Detail","0021500316","403","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","4","10","0","Missed Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,2,-1,"1","0"
"1794","Shot Chart Detail","0021500316","413","202713","Kyle Singler","1610612760","Oklahoma City Thunder","4","9","24","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",20,-124,164,"1","0"
"1795","Shot Chart Detail","0021500316","424","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","4","8","41","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,236,-1,"1","1"
"1796","Shot Chart Detail","0021500316","426","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","4","8","2","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,2,"1","1"
"1797","Shot Chart Detail","0021500316","431","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","7","20","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,153,208,"1","1"
"1798","Shot Chart Detail","0021500316","444","1626166","Cameron Payne","1610612760","Oklahoma City Thunder","4","5","48","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,233,-19,"1","1"
"1799","Shot Chart Detail","0021500316","446","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","5","12","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,9,116,"1","0"
"1800","Shot Chart Detail","0021500316","454","200779","Steve Novak","1610612760","Oklahoma City Thunder","4","4","35","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-223,-15,"1","0"
"1801","Shot Chart Detail","0021500316","456","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","4","31","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,6,7,"1","1"
"1802","Shot Chart Detail","0021500316","459","202713","Kyle Singler","1610612760","Oklahoma City Thunder","4","4","16","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1803","Shot Chart Detail","0021500316","462","1626166","Cameron Payne","1610612760","Oklahoma City Thunder","4","3","33","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,186,174,"1","0"
"1804","Shot Chart Detail","0021500316","465","202713","Kyle Singler","1610612760","Oklahoma City Thunder","4","3","8","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-230,18,"1","0"
"1805","Shot Chart Detail","0021500316","469","200779","Steve Novak","1610612760","Oklahoma City Thunder","4","2","39","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",22,-96,198,"1","0"
"1806","Shot Chart Detail","0021500316","473","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","1","58","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,6,-1,"1","1"
"1807","Shot Chart Detail","0021500316","472","200779","Steve Novak","1610612760","Oklahoma City Thunder","4","1","58","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",21,-209,51,"1","0"
"1808","Shot Chart Detail","0021500316","482","1626166","Cameron Payne","1610612760","Oklahoma City Thunder","4","1","22","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,9,-1,"1","1"
"1809","Shot Chart Detail","0021500316","485","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","0","55","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,53,18,"1","1"
"1810","Shot Chart Detail","0021500316","488","200779","Steve Novak","1610612760","Oklahoma City Thunder","4","0","18","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-230,-5,"1","1"
"1811","Shot Chart Detail","0021500331","4","203460","Andre Roberson","1610612760","Oklahoma City Thunder","1","11","12","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-223,3,"1","0"
"1812","Shot Chart Detail","0021500331","15","203500","Steven Adams","1610612760","Oklahoma City Thunder","1","10","19","Made Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,7,"1","1"
"1813","Shot Chart Detail","0021500331","17","203500","Steven Adams","1610612760","Oklahoma City Thunder","1","9","47","Made Shot","Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,43,31,"1","1"
"1814","Shot Chart Detail","0021500331","19","203500","Steven Adams","1610612760","Oklahoma City Thunder","1","9","19","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1815","Shot Chart Detail","0021500331","22","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","8","49","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,58,146,"1","1"
"1816","Shot Chart Detail","0021500331","25","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","8","14","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,30,115,"1","1"
"1817","Shot Chart Detail","0021500331","27","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","7","50","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,225,7,"1","0"
"1818","Shot Chart Detail","0021500331","29","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","7","42","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,30,190,"1","1"
"1819","Shot Chart Detail","0021500331","33","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","7","8","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-101,26,"1","1"
"1820","Shot Chart Detail","0021500331","36","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","6","21","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-165,178,"1","1"
"1821","Shot Chart Detail","0021500331","43","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","5","12","Missed Shot","Jump Bank Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,42,31,"1","0"
"1822","Shot Chart Detail","0021500331","51","203079","Dion Waiters","1610612760","Oklahoma City Thunder","1","4","48","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,230,33,"1","1"
"1823","Shot Chart Detail","0021500331","70","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","3","7","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-50,242,"1","1"
"1824","Shot Chart Detail","0021500331","78","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","2","32","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,-5,"1","1"
"1825","Shot Chart Detail","0021500331","81","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","2","10","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,19,3,"1","0"
"1826","Shot Chart Detail","0021500331","83","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","2","8","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,7,"1","1"
"1827","Shot Chart Detail","0021500331","85","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","1","29","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,99,61,"1","0"
"1828","Shot Chart Detail","0021500331","91","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","1","4","Missed Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","0"
"1829","Shot Chart Detail","0021500331","94","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","0","50","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,38,237,"1","1"
"1830","Shot Chart Detail","0021500331","96","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","0","29","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-96,159,"1","1"
"1831","Shot Chart Detail","0021500331","104","203079","Dion Waiters","1610612760","Oklahoma City Thunder","1","0","0","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-91,146,"1","0"
"1832","Shot Chart Detail","0021500331","111","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","2","11","31","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,-50,156,"1","0"
"1833","Shot Chart Detail","0021500331","121","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","10","35","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,2,"1","0"
"1834","Shot Chart Detail","0021500331","124","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","10","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-227,90,"1","0"
"1835","Shot Chart Detail","0021500331","132","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","10","1","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,2,"1","1"
"1836","Shot Chart Detail","0021500331","134","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","9","32","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,-47,188,"1","0"
"1837","Shot Chart Detail","0021500331","165","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","7","44","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,22,252,"1","1"
"1838","Shot Chart Detail","0021500331","171","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","6","58","Made Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,14,126,"1","1"
"1839","Shot Chart Detail","0021500331","180","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","6","24","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-50,51,"1","0"
"1840","Shot Chart Detail","0021500331","181","203500","Steven Adams","1610612760","Oklahoma City Thunder","2","6","23","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-17,16,"1","0"
"1841","Shot Chart Detail","0021500331","186","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","5","49","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,24,-6,"1","1"
"1842","Shot Chart Detail","0021500331","192","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","4","47","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-61,174,"1","0"
"1843","Shot Chart Detail","0021500331","193","203500","Steven Adams","1610612760","Oklahoma City Thunder","2","4","46","Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,2,18,"1","1"
"1844","Shot Chart Detail","0021500331","196","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","4","27","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1845","Shot Chart Detail","0021500331","204","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","3","52","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,6,146,"1","0"
"1846","Shot Chart Detail","0021500331","208","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","3","23","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",9,-94,7,"1","1"
"1847","Shot Chart Detail","0021500331","211","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","2","54","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,163,41,"1","0"
"1848","Shot Chart Detail","0021500331","225","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","2","9","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-178,169,"1","0"
"1849","Shot Chart Detail","0021500331","232","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","1","50","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,132,134,"1","1"
"1850","Shot Chart Detail","0021500331","236","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","1","6","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,56,115,"1","0"
"1851","Shot Chart Detail","0021500331","253","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","11","33","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"1852","Shot Chart Detail","0021500331","258","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","11","6","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,143,90,"1","0"
"1853","Shot Chart Detail","0021500331","262","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","10","38","Missed Shot","Floating Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,1,33,"1","0"
"1854","Shot Chart Detail","0021500331","278","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","8","59","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,82,95,"1","1"
"1855","Shot Chart Detail","0021500331","280","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","8","24","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-27,141,"1","0"
"1856","Shot Chart Detail","0021500331","286","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","7","50","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-233,11,"1","0"
"1857","Shot Chart Detail","0021500331","290","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","7","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-109,72,"1","0"
"1858","Shot Chart Detail","0021500331","293","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","6","50","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,99,111,"1","1"
"1859","Shot Chart Detail","0021500331","296","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","6","26","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,104,116,"1","0"
"1860","Shot Chart Detail","0021500331","300","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","5","53","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",8,82,31,"1","0"
"1861","Shot Chart Detail","0021500331","303","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","5","23","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,110,149,"1","1"
"1862","Shot Chart Detail","0021500331","305","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","4","50","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-35,23,"1","0"
"1863","Shot Chart Detail","0021500331","307","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","4","43","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,40,178,"1","1"
"1864","Shot Chart Detail","0021500331","316","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","4","7","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,2,16,"1","1"
"1865","Shot Chart Detail","0021500331","334","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","2","28","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,8,"1","0"
"1866","Shot Chart Detail","0021500331","347","203079","Dion Waiters","1610612760","Oklahoma City Thunder","3","1","47","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,7,"1","0"
"1867","Shot Chart Detail","0021500331","349","203079","Dion Waiters","1610612760","Oklahoma City Thunder","3","1","44","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-4,11,"1","1"
"1868","Shot Chart Detail","0021500331","352","202683","Enes Kanter","1610612760","Oklahoma City Thunder","3","1","20","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,7,"1","0"
"1869","Shot Chart Detail","0021500331","358","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","0","58","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,92,144,"1","0"
"1870","Shot Chart Detail","0021500331","362","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","3","0","35","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-88,232,"1","1"
"1871","Shot Chart Detail","0021500331","370","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","0","0","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",14,-61,129,"1","0"
